,,,,,,,,,,,,"""=Definitions!$D$3:$D$30""","""=INDIRECT($Mrow number)""","""=INDIRECT($Nrow number)""",,,,
,,,,,,,,,,,,LOV COLUMN 1,LOV COLUMN 2,LOV COLUMN 3,,,,
Material.Code,,GENERIC CODE,"CORRECT 
MATERIAL CODE","Column 2
LOV KEY","Column 3
LOV KEY",COMMENT,KLUBER,"Correct Sonae Code
Kluber",CASTROL,"Correct Sonae Code
Castrol","Other
Manfuacturer","Shape
(Visc Grade for oils)","OILS - Shape Colour
(ID for base oil type)

GREASES - Shape Colour
(ID for diferentiation)","OILS - Background Colour
(Machine Type)

GREASES - Background Colour
(Thickener Type)","UNSPSC
CODE","EOTD
RULE",Hyperlink to tag,
,,,,,,,,,,,,,,,,,,
4110199073,0,OG-680-M-EP-ASHLESS,4110199073,OG,OOG,,,,Alpha EP 680,4110199073,,Cross ISO-VG 680,Blue-Mineral - ASHLESS,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199147 OM-80W-M\4110199147-Fluid HGS 80W.pdf
4110201802,0,OG-680-M-EP,4110201802,OG,OOG,,,,Alpha SP 680,4110201802,,Cross ISO-VG 680,Orange-Mineral,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199154 OM-80W-90-M-EP\4110199154-Axle EPX 80W-90.pdf
4110201545,0,OG-46-M-EP,4110201545,OG,OOG,,Kluberoil GEM 1-46 N,4110201545,Alpha SP 46,4110201545,,Pentagon ISO-VG 46,Orange-Mineral,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199150 OM-5W-40-S\4110199150-HighTronic 5W-40.pdf
4110199072,0,OG-460-S(PG)-EP,4110199072,OG,OOG,,,,Alphasyn GS 460,4110199072,,Oval ISO-VG 460,Yellow-Synthetic(PG) - EP,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199140 OM-5W-30-S S\4110199140-SuperTronic LL III 5W-30.pdf
4110206076,0,OG-460-S(PG),4110206076,OG,OOG,,Klubersynth GH 6-460,4110206076,,,,Oval ISO-VG 460,Red-Synthetic (PG) Kluber,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110201593 OM-32-M\4110201593-Alpha VT 32.pdf
4110175063,0,OG-460-S(PG),4110206076,OG,OOG,,Klubersynth GH 6-460,4110206076,,,,,,,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110201574 OM-5W-30-S\4110201574-HighTronic G 5W-30.pdf
4110199048,0,OG-460-S(PAO)-EP,4110199048,OG,OOG,,,,Alphasyn EP 460,4110199048,,Oval ISO-VG 460,Black-Synthetic(PAO) - EP,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199129 OM-30-M\4110199129-CRB Monograde 30 CF.pdf
4110199063,0,OG-460-S(PAG)-AW/EP,4110199063,OG,OOG,,,,Optigear Synthetic 800/460,4110199063,,Oval ISO-VG 460,Purple-Synthetic (PAG),Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199129 OM-30-M\4110199129-CRB Monograde 30 CF.pdf
4110199047,0,OG-460-M-EP-ASHLESS,4110199047,OG,OOG,,,,Alpha EP 460,4110199047,,Oval ISO-VG 460,Blue-Mineral - ASHLESS,Orange-Gear Oils,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199128 OM-20W-M\4110199128-Turboral 20W-20.pdf
4110003814,0,OG-460-M-EP,4110201891,OG,OOG,,,,Alpha SP 460,4110201891,,,,,,,,C:\Users\mjhemswo\Sonae Arauco\Production Consumables - OILS and LUBRICANTS\4110199103 OM-10W-M\4110199103-CRB Monograde 10W CF.pdf
